15891200-2;Ψαρόσουπες;
15891300-3;Ανάμεικτες σούπες;
15891400-4;Σούπες;
15891410-7;Μείγματα σούπας;
15891500-5;Ζωμοί;
15891600-6;Ζωμός;
15891610-9;Μείγματα για την παραγωγή ζωμών κρέατος;
15891900-9;Χορτόσουπες;
15892000-7;Φυτικοί χυμοί, εκχυλίσματα, πεπτικές ουσίες και πηκτικοί παράγοντες;
15892100-8;Φυτικοί χυμοί;
15892200-9;Φυτικά εκχυλίσματα;
15892400-1;Πηκτικοί παράγοντες;
15893000-4;Ξηρά προϊόντα;
15893100-5;Μείγματα τροφών;
15893200-6;Μείγματα για επιδόρπια;
15893300-7;Μείγματα ζωμών κρέατος;
15894000-1;Παρασκευασμένα προϊόντα διατροφής;
15894100-2;Έτοιμα γεύματα για χορτοφάγους;
15894200-3;Έτοιμα γεύματα;
15894210-6;Σχολικά γεύματα;
15894220-9;Γεύματα νοσοκομείου;
15894300-4;Έτοιμα φαγητά;
15894400-5;Πρόχειρο φαγητό;
15894500-6;Είδη που διατίθενται μέσω αυτόματων μηχανών πώλησης;
15894600-7;Συστατικά για σάντουιτς;
15894700-8;Εκλεκτά εδέσματα;
15895000-8;Προϊόντα φαστ-φουντ;
15895100-9;Χάμπουργκερ;
15896000-5;Προϊόντα βαθείας καταψύξεως;
15897000-2;Κονσερβοποιημένα προϊόντα και ξηρά τροφή;
15897100-3;Ξηρά τροφή;
15897200-4;Κονσερβοποιημένα προϊόντα;
15897300-5;Πακέτα τροφίμων;
15898000-9;Μαγιά;
15899000-6;Ζυμωτική σκόνη;
15900000-7;Ποτά, καπνός και συναφή προϊόντα;
15910000-0;Αποσταγμένα αλκοολούχα ποτά;
15911000-7;Οινοπνευματώδη ποτά;
15911100-8;Οινοπνευματώδη;
15911200-9;Λικέρ;
15930000-6;Κρασιά;
03341000-3;Ενώτια για το μαρκάρισμα βοοειδών;
03400000-4;Δασοκομικά και υλοτομικά προϊόντα;
03410000-7;Ξύλο;
03411000-4;Ξυλεία από κωνοφόρα δέντρα;
03412000-1;Ξυλεία από τροπικά δέντρα;
03413000-8;Καυσόξυλα;
03414000-5;Ακατέργαστη ξυλεία;
03415000-2;Μαλακή ξυλεία;
03416000-9;Απορρίμματα ξύλου;
03417000-6;Υπολείμματα ξύλου;
03417100-7;Πριονίδια;
14812000-6;Λειαντικές σκόνες ή κόκκοι;
14813000-3;Τεχνητό κορούνδιο;
14814000-0;Τεχνητός γραφίτης;
14820000-5;Γυαλί;
14830000-8;Ίνες υάλου;
14900000-0;Ανακτηθείσες δευτερογενείς πρώτες ύλες;
14910000-3;Ανακτηθείσες δευτερογενείς πρώτες ύλες μεταλλικής μορφής;
14920000-6;Ανακτηθείσες δευτερογενείς μη μεταλλικές πρώτες ύλες;
14930000-9;Τέφρα και υπολείμματα που περιέχουν μέταλλα;
15000000-8;Τρόφιμα, ποτά, καπνός και συναφή προϊόντα;
15100000-9;Ζωικά προϊόντα, κρέας και προϊόντα κρέατος;
15110000-2;Κρέας;
15111000-9;Βόειο κρέας;
15111100-0;Βοδινό κρέας;
15111200-1;Μοσχαρίσιο κρέας;
15112000-6;Πουλερικά;
15112100-7;Νωπά πουλερικά;
15112110-0;Χήνες;
15112120-3;Γαλοπούλες;
15112130-6;Κοτόπουλα;
15112140-9;Πάπιες;
15112300-9;Εντόσθια πουλερικών;
15112310-2;Φουά γκρα;
15113000-3;Χοιρινό κρέας;
15114000-0;Εντόσθια;
15115000-7;Αρνίσιο και πρόβειο κρέας;
15115100-8;Αρνίσιο κρέας;
15115200-9;Πρόβειο κρέας;
15117000-1;Κρέας αιγοειδών;
15118000-8;Κρέατα αλόγων, γαϊδουριών, μουλαριών ή ημιόνων;
15118100-9;Κρέας αλόγου;
15118900-7;Κρέας γαϊδουριών, μουλαριών ή ημιόνων;
15119000-5;Διάφορα κρέατα;
15119100-6;Κρέας κουνελιού;
15119200-7;Κρέας λαγού;
15119300-8;Θηράματα;
15119400-9;Βατραχοπόδαρα;
15119500-0;Περιστέρια;
15119600-1;Κρέας ψαριού;
15130000-8;Προϊόντα κρέατος;
15131000-5;Διατηρημένα και παρασκευασμένα κρέατα;
15131100-6;Προϊόντα από κρέας για λουκάνικα;
15131110-9;Κρέας για λουκάνικα;
15131120-2;Προϊόντα από λουκάνικα;
15131130-5;Λουκάνικα;
15131134-3;Λουκάνικα αίματος και άλλα λουκάνικα από αίμα;
15131135-0;Λουκάνικα από πουλερικά;
15131200-7;Αποξηραμένα, αλατισμένα, καπνιστά και καρυκευμένα κρέατα;
15131210-0;Παστό χοιρομέρι;
15131220-3;Μπέικον;
15131230-6;Σαλάμι;
15131300-8;Παρασκευάσματα από συκώτι;
15131310-1;Πατέ;
15131320-4;Παρασκευάσματα από συκώτι χήνας ή πάπιας;
15131400-9;Προϊόντα από χοιρινό κρέας;
15131410-2;Χοιρομέρι;
15131420-5;Κεφτέδες από κρέας;
15131490-6;Έτοιμα φαγητά από χοιρινό κρέας;
15131500-0;Παρασκευάσματα από κρέας πουλερικών;
15131600-1;Παρασκευάσματα από βοδινό και μοσχαρίσιο κρέας;
15131610-4;Κεφτέδες από βοδινό κρέας;
15131620-7;Κιμάς από βοδινό κρέας;
15131640-3;Μπιφτέκια από βοδινό;
15131700-2;Παρασκευάσματα από κρέας;
15200000-0;Παρασκευασμένα και διατηρημένα ψάρια;
15210000-3;Φιλέτα ψαριών, συκώτια ψαριών και αυγοτάραχο;
15211000-0;Φιλέτα ψαριών;
15211100-1;Νωπά φιλέτα ψαριών;
15212000-7;Αυγοτάραχο;
15213000-4;Συκώτια ψαριών;
15220000-6;Κατεψυγμένα ψάρια, φιλέτα ψαριών και άλλα κρέατα ψαριών;
15221000-3;Κατεψυγμένα ψάρια;
15229000-9;Κατεψυγμένα προϊόντα ψαριού;
15230000-9;Αποξηραμένα ή παστά ψάρια? ψάρια σε άλμη? καπνιστά ψάρια;
15231000-6;Αποξηραμένα ψάρια;
15232000-3;Παστά ψάρια;
15233000-0;Ψάρια σε άλμη;
15234000-7;Καπνιστό ψάρι;
15235000-4;Διατηρημένα ψάρια;
15240000-2;Κονσερβοποιημένα ψάρια και άλλα παρασκευασμένα ή διατηρημένα ψάρια;
15241000-9;Κονσερβοποιημένα και παρασκευασμένα ψάρια;
15241100-0;Κονσερβοποιημένος σολομός;
15241200-1;Παρασκευασμένες ή διατηρημένες ρέγγες;
15241300-2;Σαρδέλες;
15241400-3;Κονσερβοποιημένος τόνος;
15241500-4;Σκουμπρί;
15241600-5;Αντζούγες;
15241700-6;Κροκέτες ψαριών;
15241800-7;Παναρισμένα τεμάχια ψαριού;
15242000-6;Έτοιμα φαγητά ψαριών;
15243000-3;Παρασκευάσματα ψαριού;
15244000-0;Χαβιάρι και αυγά ψαριού;
15244100-1;Χαβιάρι;
15244200-2;Αυγά ψαριού;
15250000-5;Θαλασσινά;
15251000-2;Κατεψυγμένα καρκινοειδή;
15252000-9;Παρασκευασμένα ή διατηρημένα καρκινοειδή;
15253000-6;Προϊόντα οστρακοειδών;
15300000-1;Φρούτα, λαχανικά και συναφή προϊόντα;
15310000-4;Πατάτες και προϊόντα πατάτας;
15311000-1;Κατεψυγμένες πατάτες;
15311100-2;Κομμένες πατάτες για τηγάνισμα;
15311200-3;Πατάτες σε κύβους, φέτες και άλλα είδη κατεψυγμένης πατάτας;
15312000-8;Προϊόντα πατάτας;
15312100-9;Στιγμιαίος πουρές πατάτας;
15312200-0;Προτηγανισμένες πατάτες για τηγάνισμα;
15312300-1;Τσιπς πατάτας;
15312310-4;Αρωματισμένα τσιπς πατάτας;
15312400-2;Εδέσματα πατάτας;
15312500-3;Κροκέτες πατάτας;
15313000-5;Επεξεργασμένες πατάτες;
15320000-7;Χυμοί φρούτων και λαχανικών;
15321000-4;Χυμοί φρούτων;
15321100-5;Χυμός πορτοκαλιού;
15321200-6;Συμπυκνωμένος χυμός γκρέιπ φρουτ;
15321300-7;Χυμός λεμονιού;
15321400-8;Χυμός ανανά;
15321500-9;Χυμός σταφυλιού;
15321600-0;Χυμός μήλου;
15321700-1;Μείγματα μη συμπυκνωμένων χυμών;
15321800-2;Συμπυκνωμένοι χυμοί;
15322000-1;Χυμοί λαχανικών;
15322100-2;Χυμός τομάτας;
15330000-0;Επεξεργασμένα φρούτα και λαχανικά;
15331000-7;Επεξεργασμένα λαχανικά;
18832000-0;Ειδικά υποδήματα;
18832100-1;Υποδήματα πτήσεων;
18840000-9;Μέρη υποδημάτων;
18841000-6;Επάνω μέρη υποδημάτων;
18842000-3;Σόλες;
18843000-0;Τακούνια;
18900000-8;Αποσκευές, είδη σελλοποιίας, σάκοι και τσάντες;
18910000-1;Είδη σαγματοποιίας και ιπποσκευής;
18911000-8;Σέλλες;
18912000-5;Μαστίγια ιππασίας;
18913000-2;Μαστίγια;
18920000-4;Αποσκευές;
18921000-1;Βαλίτσες;
18923000-5;Πουγγιά και πορτοφόλια;
18923100-6;Πουγγιά;
18923200-7;Πορτοφόλια;
18924000-2;Μπαούλα;
18925000-9;Θήκες για φιάλες νερού και πιστολιοθήκες;
18925100-0;Θήκες για φιάλες νερού;
18925200-1;Πιστολιοθήκες;
18929000-7;Νεσεσέρ;
18930000-7;Σάκοι και τσάντες;
18931000-4;Ταξιδιωτικοί σάκοι;
18931100-5;Εκδρομικά σακίδια;
18932000-1;Αθλητικές τσάντες;
18933000-8;Σάκοι αλληλογραφίας και δεμάτων;
18933100-9;Ταχυδρομικοί σάκοι;
18934000-5;Σάκοι προσωπικών ειδών (σακίδια);
18935000-2;Σάκοι καθαριστηρίου;
18936000-9;Υφασμάτινοι σάκοι;
18937000-6;Σάκοι συσκευασίας;
18937100-7;Σακούλες συσκευασίας;
18938000-3;Ταχυδρομικοί φάκελοι με προστατευτική επένδυση;
18939000-0;Τσάντες χειρός;
19000000-6;Δέρμα και υφάσματα, υλικά από πλαστικό και καουτσούκ;
19100000-7;Δέρματα;
19110000-0;Δέρμα σαμουά;
19120000-3;Δέρματα από βοοειδή ή ιπποειδή;
19130000-6;Δέρματα αιγοπροβάτων ή χοιροειδών;
19131000-3;Δέρματα προβάτων ή αρνιών;
19132000-0;Δέρματα γιδιών ή κατσικιών;
19133000-7;Δέρματα χοιροειδών;
19140000-9;Δέρματα άλλων ζώων, ανασυσταθέν δέρμα ή άλλα δέρματα;
19141000-6;Δέρματα άλλων ζώων;
19142000-3;Σύνθετα δέρματα;
19143000-0;Απομίμηση δέρματος;
19144000-7;Δέρμα λουστρίνι;
19160000-5;Λουριά ρολογιών;
19170000-8;Δερμάτινα είδη που χρησιμοποιούνται σε μηχανήματα ή άλλες μηχανικές συσκευές;
19200000-8;Υφάσματα και συναφή είδη;
19210000-1;Υφαντά υφάσματα;
19211000-8;Συνθετικά υφαντά υφάσματα;
19211100-9;Υφαντά υφάσματα από ανάμεικτες ίνες;
19212000-5;Υφαντά βαμβακερά υφάσματα;
19212100-6;Υφάσματα για μαξιλάρια, στρώματα κ.λπ.;
19212200-7;Χονδρό βαμβακερό ύφασμα (ντενίμ);
19212300-8;Λινάτσα;
19212310-1;Είδη από λινάτσα;
19212400-9;Ποπλίνα;
19212500-0;Ύφασμα ενισχυτικών λωρίδων;
19212510-3;Ενισχυτικές λωρίδες;
19220000-4;Μάλλινα υφάσματα;
19230000-7;Λινά υφάσματα;
19231000-4;Λινά είδη;
19240000-0;Ειδικά υφάσματα;
19241000-7;Χνούδι υφάσματος;
19242000-4;Ύφασμα για πετσέτες;
19243000-1;Υφάσματα ταπετσαρίας;
19244000-8;Υφάσματα για κουρτίνες;
19245000-5;Υφάσματα εσωτερικών επενδύσεων (για φόδρα);
19250000-3;Πλεκτά υφάσματα ή υφάσματα κροσέ;
19251000-0;Πλεκτά υφάσματα;
19251100-1;Χνουδωτά υφάσματα;
19252000-7;Υφάσματα κροσέ;
19260000-6;Ύφασμα;
19270000-9;Μη υφαντά υφάσματα;
19280000-2;Ζωικό μαλλί, γουνοδέρματα και δέρματα;
19281000-9;Μαλλί;
19282000-6;Δέρματα ζώων;
19283000-3;Δέρματα πουλιών και φτερά;
19400000-0;Υφαντικά νήματα και κλωστές;
19410000-3;Φυσικές υφαντικές ίνες;
19420000-6;Τεχνητές υφαντικές ίνες;
19430000-9;Υφαντικά νήματα και κλωστές από φυσικές ίνες;
19431000-6;Μεταξωτά νήματα;
19432000-3;Μάλλινα νήματα;
19433000-0;Βαμβακερά νήματα;
19434000-7;Νήματα από λινάρι;
19435000-4;Κλωστές και νήματα ραψίματος από φυσικές ίνες;
19435100-5;Κλωστή ραψίματος;
19435200-6;Νήματα για πλέξιμο;
19436000-1;Υφαντικά νήματα από φυτικές ίνες;
19440000-2;Συνθετικά νήματα ή κλωστές;
19441000-9;Συνθετικά νήματα;
19442000-6;Συνθετικές κλωστές;
19442100-7;Συνθετική κλωστή ραψίματος;
